MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,__target__
1.5,12.0,4.176980198019802,,2357.0,2.917079207920792,32.71,,1.063
1.4583,15.0,4.023148148148148,1.0046296296296295,,,,-117.09,0.842
,22.0,,1.0069204152249136,,,,-117.09,
1.3269,18.0,4.012195121951219,1.048780487804878,1221.0,2.978048780487805,32.69,,
3.1833,20.0,,0.9447004608294931,852.0,3.9262672811059907,32.69,-117.09,
,11.0,,1.177002583979328,,,32.69,-117.1,0.831
3.6042,,3.723529411764706,0.8058823529411765,,3.088235294117647,32.7,-117.1,0.956
1.5057,42.0,,1.0517241379310345,1505.0,3.2435344827586206,32.7,-117.1,0.863
2.085,9.0,,,1628.0,3.6584269662921347,,-117.1,0.926
2.8942,26.0,,1.0393939393939393,,,32.73,-117.09,
2.2024,,,0.9822335025380711,,2.7766497461928936,32.72,,1.372
2.0938,39.0,5.260330578512397,1.0165289256198347,,3.1818181818181817,32.72,,1.025
1.6944,33.0,4.892857142857143,1.0714285714285714,716.0,3.1964285714285716,32.72,-117.09,1.118
3.5789,28.0,5.278438030560272,,,2.646859083191851,32.73,,1.203
,,4.440476190476191,1.0376984126984128,,,32.71,-117.09,0.968
1.7075,,,,2775.0,,,-117.1,
1.75,25.0,,1.0291666666666666,,4.179166666666666,32.71,-117.1,0.879
1.9583,25.0,4.718354430379747,1.1012658227848102,,3.7436708860759493,32.72,-117.11,
,30.0,3.758695652173913,0.9934782608695653,,,,-117.11,
1.7402,34.0,4.370689655172414,1.125,1797.0,3.872844827586207,32.7,,0.794
,37.0,4.3326271186440675,1.0635593220338984,1920.0,4.067796610169491,32.7,-117.11,0.833
1.4856,33.0,4.626168224299065,,1626.0,3.7990654205607477,32.7,-117.11,0.864
1.3194,,3.4556962025316458,,827.0,3.4894514767932487,32.7,-117.12,0.905
,36.0,,,,3.3761061946902653,,,
,29.0,3.5016835016835017,,,3.548821548821549,,,
,37.0,4.201986754966887,1.1258278145695364,1369.0,4.533112582781457,32.69,,0.872
,35.0,,,,4.349264705882353,32.69,-117.1,
1.9425,36.0,4.002816901408451,1.0338028169014084,1418.0,3.9943661971830986,32.69,,0.934
2.09,34.0,,,1271.0,,32.69,-117.11,
1.5933,,,1.0467445742904842,2489.0,4.155258764607679,32.69,-117.11,0.863
2.725,39.0,,0.9814814814814815,620.0,3.8271604938271606,32.69,-117.11,0.865
,,,,,2.769230769230769,32.69,,
2.0673,,4.083018867924529,1.109433962264151,1146.0,,32.69,-117.12,0.885
1.0531,38.0,3.5411255411255413,0.9393939393939394,953.0,,32.7,-117.12,0.657
1.1681,37.0,,1.0609756097560976,,,32.7,-117.12,0.781
1.043,36.0,4.320588235294117,1.1764705882352942,1271.0,3.738235294117647,32.69,,
1.875,48.0,3.4025974025974026,0.9956709956709957,917.0,,,-117.13,0.756
0.8991,42.0,4.689922480620155,1.1317829457364341,,3.6627906976744184,32.7,-117.13,0.789
,38.0,4.0476190476190474,1.0980392156862746,1286.0,3.6022408963585435,,-117.13,0.802
1.9509,,3.5727272727272728,1.0424242424242425,,4.157575757575757,32.7,-117.13,0.702
1.9286,33.0,3.912772585669782,,,4.0965732087227416,32.71,-117.12,0.785
,38.0,4.84390243902439,1.2,,,32.71,,
1.2614,,,,,3.6286644951140063,32.71,,
1.5474,44.0,,1.137741046831956,1396.0,,32.71,,0.833
,,3.667779632721202,,1784.0,2.978297161936561,,-117.13,1.203
,,3.725663716814159,0.8938053097345132,396.0,3.504424778761062,,,1.113
1.8299,,,1.1026033690658499,1780.0,,32.72,,
1.975,,,,1048.0,2.911111111111111,32.72,-117.13,1.179
3.37,,4.96013018714402,,3093.0,2.5166802278275022,32.72,-117.12,1.591
,50.0,,1.1910112359550562,887.0,2.491573033707865,32.73,-117.12,1.688
3.4151,,5.1703511053316,,1750.0,2.2756827048114436,,-117.12,
,46.0,4.738700564971752,1.0847457627118644,,2.0579096045197742,,,1.701
5.454,52.0,,,481.0,2.2372093023255815,32.73,-117.13,2.409
3.6058,52.0,,1.037243947858473,1181.0,,,-117.13,
2.625,50.0,4.74223602484472,1.049689440993789,728.0,2.260869565217391,,-117.13,2.032
,43.0,,1.0863192182410424,1531.0,,32.73,-117.13,1.45
2.4821,,4.778761061946903,1.1150442477876106,1221.0,,32.72,-117.13,1.406
2.7083,52.0,4.9523809523809526,0.9746031746031746,757.0,2.403174603174603,32.72,,1.991
2.2429,52.0,4.638349514563107,1.0072815533980584,777.0,,,,2.211
,,,1.1253071253071254,1227.0,,32.72,-117.14,1.391
,,3.141809290953545,,,2.9535452322738385,32.72,-117.13,1.266
,34.0,3.9858823529411764,1.0705882352941176,1467.0,3.451764705882353,32.71,-117.14,1.394
,,,,894.0,4.298076923076923,32.71,-117.14,1.031
,43.0,,1.2329749103942653,660.0,2.3655913978494625,32.72,-117.14,1.688
,45.0,3.3628318584070795,,840.0,2.47787610619469,32.72,,
2.1199,,3.2557840616966582,,2011.0,,,-117.14,1.604
1.6011,52.0,3.8161993769470404,,955.0,,,-117.14,
,52.0,3.2962962962962963,1.0572390572390573,,,32.71,-117.14,
1.5594,52.0,2.8368794326241136,1.1099290780141844,1337.0,4.74113475177305,,-117.14,0.875
,52.0,,1.0462962962962963,480.0,4.444444444444445,32.71,,0.911
1.825,37.0,3.777089783281734,1.0061919504643964,1472.0,4.557275541795666,32.71,,0.815
1.6953,35.0,3.7439024390243905,1.0975609756097562,691.0,4.213414634146342,32.71,,
1.2841,43.0,4.644230769230769,,,4.1201923076923075,32.71,-117.14,0.72
1.7642,39.0,,0.9979123173277662,,4.542797494780793,32.71,,
,,,1.0696969696969696,1335.0,,,-117.14,
2.5588,35.0,3.2589285714285716,0.875,463.0,4.133928571428571,,-117.13,0.788
,43.0,3.8299319727891157,0.9829931972789115,,,,,0.87
,40.0,,,,,32.7,,0.925
1.5729,36.0,,,557.0,4.0071942446043165,32.7,-117.14,0.827
1.8008,48.0,3.8636363636363638,1.3636363636363635,545.0,4.128787878787879,32.7,-117.14,
1.9338,44.0,3.1037735849056602,1.028301886792453,,4.099056603773585,,-117.14,
0.9589,,,0.9252873563218391,,3.4080459770114944,,,0.9
1.3657,50.0,3.9583333333333335,1.4333333333333333,483.0,,32.7,-117.15,1.625
1.3125,52.0,2.3372093023255816,,557.0,3.238372093023256,32.71,-117.15,0.875
,52.0,2.7590361445783134,0.891566265060241,,7.728915662650603,32.7,-117.15,0.863
1.6607,52.0,,0.8817204301075269,531.0,5.709677419354839,32.71,,
1.2292,52.0,2.3401360544217686,1.2040816326530612,460.0,3.129251700680272,32.72,-117.15,1.375
0.9142,52.0,,1.184143222506394,805.0,,,-117.16,1.625
1.0918,52.0,2.2533333333333334,1.2026666666666668,1230.0,3.28,,-117.16,0.225
1.3092,5.0,3.295663600525624,1.0867279894875164,2066.0,2.7148488830486204,32.71,,3.25
4.2375,7.0,,1.0811232449297972,951.0,,32.71,,2.05
0.7685,39.0,2.752212389380531,1.6017699115044248,206.0,,32.71,-117.17,
4.0,,,1.2110091743119267,317.0,,,-117.14,1.375
1.3071,51.0,,1.1022044088176353,781.0,1.565130260521042,32.72,-117.15,2.5
1.0391,24.0,1.9680511182108626,1.0591054313099042,1184.0,1.8913738019169328,32.72,-117.16,1.625
,52.0,2.839160839160839,1.097902097902098,821.0,1.9137529137529137,32.73,-117.16,2.0
1.2668,,,1.0443458980044347,653.0,1.4478935698447895,32.72,,2.25
1.815,52.0,2.8531468531468533,1.0,313.0,,,,1.167
1.5909,,2.7336244541484715,1.1179039301310043,572.0,2.497816593886463,32.72,,2.625
2.0972,52.0,3.149812734082397,1.155430711610487,873.0,1.6348314606741574,32.73,-117.16,
1.9203,52.0,3.7789046653144016,1.1338742393509127,906.0,,32.73,-117.16,
2.4069,,3.5381165919282513,1.0919282511210762,,1.9708520179372198,32.73,,
,49.0,4.426829268292683,1.2073170731707317,601.0,1.4658536585365853,32.74,-117.16,
3.1979,,3.79155672823219,1.071240105540897,692.0,1.8258575197889182,32.74,-117.16,4.667
,39.0,4.9070967741935485,1.04,,2.0219354838709678,,-117.17,3.615
,,4.582048957388939,1.0589301903898458,2366.0,,,-117.17,
,,2.5,0.8181818181818182,,2.9545454545454546,,-117.17,1.125
2.4,40.0,3.7243589743589745,1.0064102564102564,298.0,,32.76,-117.2,2.55
2.5882,33.0,4.144981412639405,,583.0,2.16728624535316,32.75,-117.19,2.583
3.175,20.0,4.774590163934426,1.1024590163934427,459.0,1.8811475409836065,,-117.18,1.917
0.536,52.0,5.0,,13.0,,32.75,-117.19,
1.0612,15.0,,1.0446428571428572,914.0,1.3601190476190477,32.75,-117.21,3.0
2.2982,45.0,5.5,,1980.0,3.6,32.74,,0.875
,27.0,4.0627450980392155,1.0470588235294118,1118.0,2.1921568627450982,32.75,-117.21,2.621
2.9735,24.0,4.478260869565218,1.1270022883295194,2147.0,2.4565217391304346,32.75,-117.22,2.25
2.6121,26.0,3.782608695652174,1.0054347826086956,384.0,2.0869565217391304,32.75,-117.22,1.25
3.1389,,4.052013422818792,1.0956375838926173,1275.0,,,-117.23,1.018
3.8036,26.0,5.609090909090909,1.018181818181818,251.0,,32.75,-117.22,1.62
3.3456,11.0,,1.1266968325791855,,,32.75,-117.23,1.598
6.9322,52.0,6.450777202072539,0.9015544041450777,468.0,2.4248704663212437,32.74,-117.21,3.345
7.4029,,6.752631578947368,0.9105263157894737,436.0,2.294736842105263,,-117.22,3.457
,52.0,6.028708133971292,,555.0,,32.74,-117.22,3.452
2.4016,,,1.1507430997876857,1074.0,2.2802547770700636,,-117.22,
,34.0,5.59794776119403,,2654.0,,,-117.22,
3.8409,,,1.0534979423868314,1640.0,,32.73,-117.22,
2.5259,35.0,,1.0705329153605017,1562.0,2.4482758620689653,32.73,-117.23,2.402
2.7273,,4.5625,1.02734375,,1.98828125,,-117.23,2.697
2.1635,,4.533333333333333,0.9952380952380953,,,32.72,,2.442
4.1806,,6.470046082949309,1.055299539170507,513.0,,32.74,,2.638
5.5289,,,0.9664948453608248,918.0,2.365979381443299,32.74,-117.24,2.977
5.9113,37.0,6.438746438746438,1.0085470085470085,809.0,2.304843304843305,32.73,-117.24,
7.5557,36.0,,1.0830188679245283,699.0,2.637735849056604,32.73,-117.23,4.414
3.2361,38.0,5.066308243727598,,972.0,1.7419354838709677,,-117.23,
6.6661,32.0,,,1277.0,2.103789126853377,32.71,,5.00001
,39.0,,0.9976851851851852,1175.0,2.7199074074074074,32.72,-117.24,4.667
,,,1.0188679245283019,,2.334476843910806,32.72,-117.24,
4.9125,38.0,6.501766784452297,1.028268551236749,633.0,2.2367491166077738,32.73,-117.25,
6.5319,36.0,6.281622911694511,,2038.0,4.863961813842482,32.72,,3.458
,33.0,,0.9539748953974896,629.0,2.6317991631799162,,-117.25,4.964
,,6.521994134897361,0.9706744868035191,,2.407624633431085,,,4.0
,44.0,6.120253164556962,1.0284810126582278,783.0,2.4778481012658227,,-117.28,3.586
2.7515,33.0,,,1785.0,,32.74,,2.477
2.6962,,4.096997690531178,1.1039260969976905,1648.0,1.9030023094688222,,-117.25,2.882
,36.0,4.3675417661097855,1.026252983293556,,1.801909307875895,32.74,-117.25,
,40.0,,1.0660194174757283,953.0,1.850485436893204,32.74,,2.571
4.0268,44.0,5.657718120805369,0.9563758389261745,712.0,2.389261744966443,32.74,-117.24,2.986
4.0862,44.0,5.295373665480427,0.9217081850533808,667.0,2.373665480427046,32.74,-117.24,3.218
,39.0,6.205882352941177,0.9411764705882353,,,32.73,,3.674
3.4286,,4.28169014084507,,,2.0938967136150235,,-117.23,1.375
2.4779,21.0,3.727272727272727,1.1054545454545455,,2.056363636363636,,-117.23,
4.6354,16.0,5.485074626865671,,299.0,,32.74,-117.23,1.792
4.8167,16.0,5.072727272727272,1.0493506493506493,798.0,2.0727272727272728,,,1.698
4.1339,35.0,4.780621572212066,0.9597806215722121,1312.0,2.3985374771480803,32.74,-117.23,
4.05,,5.221884498480243,,,2.3009118541033433,32.74,-117.24,2.849
2.9896,36.0,,1.0136363636363637,1279.0,,32.75,-117.24,2.527
2.3042,36.0,,1.1418269230769231,822.0,,,-117.24,2.206
2.79,,,1.0511247443762781,1015.0,2.0756646216768915,32.75,-117.24,2.26
2.6625,36.0,3.8871473354231973,0.9717868338557993,577.0,1.8087774294670846,32.74,,2.482
,32.0,3.797860962566845,1.1090909090909091,1731.0,1.851336898395722,32.75,-117.25,2.083
1.7622,36.0,,1.0712830957230142,974.0,,,-117.25,2.058
2.2042,33.0,3.492063492063492,,1057.0,,32.75,,2.313
2.4672,37.0,3.1538461538461537,,645.0,1.7108753315649867,32.75,,2.167
2.2328,34.0,3.226973684210526,,508.0,,32.75,-117.28,2.667
2.375,37.0,4.1440677966101696,1.2485875706214689,651.0,,32.79,-117.25,3.404
,,4.419512195121952,1.170731707317073,458.0,2.234146341463415,,-117.25,3.286
2.7857,,4.894230769230769,1.3685897435897436,710.0,2.2756410256410255,32.78,-117.25,2.917
,21.0,3.8515625,1.2604166666666667,658.0,1.7135416666666667,32.78,-117.25,3.5
4.3403,,5.068,1.36,442.0,1.768,,-117.28,5.0
,32.0,4.167010309278351,1.0804123711340206,973.0,2.0061855670103093,,-117.25,3.625
,35.0,3.996794871794872,1.1057692307692308,1126.0,1.8044871794871795,32.77,,3.853
4.9125,38.0,5.38337182448037,1.138568129330254,836.0,1.930715935334873,32.76,-117.25,4.526
,,4.708624708624709,1.0862470862470863,,2.3543123543123543,32.78,-117.22,1.75
3.5484,23.0,4.144694533762058,1.0691318327974277,989.0,,32.79,-117.23,
3.625,28.0,3.9756888168557536,,,1.753646677471637,,-117.23,2.667
4.6293,35.0,4.580555555555556,0.9861111111111112,746.0,2.0722222222222224,,,3.565
4.1742,44.0,5.171428571428572,1.026190476190476,892.0,,32.78,,
4.1652,17.0,5.0394736842105265,1.1666666666666667,403.0,1.7675438596491229,32.79,-117.24,
3.4306,,4.826996197718631,1.1711026615969582,964.0,,,,2.75
3.1838,20.0,3.783464566929134,1.094488188976378,,2.0669291338582676,32.79,,
2.6902,25.0,6.671875,2.159375,566.0,,32.79,-117.24,
3.2625,18.0,6.151943462897527,,508.0,,32.79,-117.24,1.938
1.7273,19.0,3.432314410480349,1.2314410480349345,525.0,2.2925764192139737,32.8,-117.21,1.375
2.93,23.0,,,1029.0,2.095723014256619,32.8,,
,22.0,4.001342281879195,1.1718120805369128,1751.0,2.350335570469799,32.8,-117.23,1.906
,27.0,3.8486646884273,1.053412462908012,776.0,2.3026706231454006,,-117.23,2.444
3.8026,28.0,5.647940074906367,0.9850187265917603,996.0,3.730337078651685,32.81,-117.23,2.7
,21.0,,,902.0,2.4444444444444446,,-117.22,3.625
,37.0,,0.9737827715355806,490.0,,,-117.25,2.706
2.5568,32.0,,1.0909090909090908,731.0,1.7039627039627039,32.8,-117.25,
2.5813,30.0,3.5719237435008666,1.0935875216637783,1007.0,1.7452339688041594,32.8,-117.25,2.531
,,3.642737896494157,1.0517529215358932,1069.0,1.7846410684474123,,-117.25,2.125
3.0774,27.0,2.8456375838926173,1.0067114093959733,,1.5268456375838926,32.79,,2.75
3.6429,25.0,,,735.0,1.9444444444444444,,-117.25,3.171
3.5486,,,,615.0,1.8923076923076922,32.8,,
,21.0,,,,1.879182156133829,32.8,-117.23,2.294
,31.0,,1.045822102425876,724.0,,32.8,,2.161
,28.0,,,,2.177856301531213,,-117.23,2.417
,26.0,4.302005012531328,1.093984962406015,,,32.8,,2.348
2.1357,28.0,3.339563862928349,,,,32.8,,1.875
3.8018,18.0,3.8017241379310347,1.139655172413793,874.0,1.506896551724138,,,
2.288,19.0,3.7037773359840953,0.9880715705765407,,1.7256461232604374,32.8,-117.24,2.1
2.4671,30.0,4.386727688787185,,,,32.8,-117.24,
3.101,,4.004744958481614,1.0462633451957295,1513.0,1.7947805456702255,32.8,,
3.3942,32.0,,,,1.9172932330827068,32.81,-117.25,
4.2296,,4.598790322580645,,1005.0,,,-117.25,
3.3274,,,,1134.0,1.8173076923076923,,,2.955
2.8421,,,1.0577617328519855,1060.0,,,-117.26,2.278
2.3284,30.0,4.048780487804878,1.0548780487804879,577.0,1.7591463414634145,,-117.26,2.906
2.92,37.0,4.091139240506329,1.0658227848101265,,,32.81,-117.26,3.265
6.9553,,7.307392996108949,1.198443579766537,598.0,2.3268482490272375,32.81,-117.29,5.00001
,30.0,,1.119186046511628,650.0,1.8895348837209303,,-117.26,4.5
5.4103,,5.275747508305648,0.9601328903654485,,,32.81,-117.24,3.324
6.5881,34.0,,,917.0,2.3392857142857144,32.81,-117.24,3.944
3.9187,39.0,,,765.0,2.325227963525836,32.81,-117.25,
3.2109,,4.02676399026764,,,2.116788321167883,32.84,-117.27,3.76
2.9306,41.0,4.522292993630574,1.0764331210191083,640.0,2.038216560509554,32.84,-117.28,3.603
3.875,39.0,,1.0415647921760391,805.0,1.9682151589242054,32.83,,4.1
3.7306,,,1.0549273021001615,933.0,1.507269789983845,,-117.28,
,38.0,5.530373831775701,1.1214953271028036,,2.0817757009345796,32.83,,
4.1793,35.0,5.497164461247637,1.1247637051039698,,2.01890359168242,32.82,-117.27,5.00001
4.5083,42.0,,0.976,1175.0,,,-117.27,4.052
11.3074,42.0,8.363363363363364,1.1681681681681682,833.0,2.5015015015015014,32.82,-117.31,
2.3187,34.0,,1.0935960591133005,780.0,1.9211822660098523,32.85,,
3.7596,,4.1122278056951425,1.1055276381909547,1015.0,1.7001675041876048,32.84,-117.28,
4.425,26.0,,1.2537313432835822,608.0,,32.85,,4.75
3.1324,28.0,4.228260869565218,1.2572463768115942,770.0,1.394927536231884,32.85,-117.3,5.00001
5.9359,24.0,6.786307053941909,1.053941908713693,1496.0,,32.81,,4.222
8.1844,22.0,,1.0463414634146342,1083.0,2.6414634146341465,32.81,,4.063
7.2559,20.0,7.364179104477612,,,2.182089552238806,,-117.24,3.923
10.7751,19.0,9.02051282051282,1.0974358974358975,,,32.84,-117.25,
8.2374,30.0,7.904761904761905,,978.0,2.116883116883117,32.85,-117.26,5.00001
10.9529,,8.609958506224066,,704.0,2.921161825726141,32.83,,5.00001
,,6.566666666666666,,1180.0,1.9666666666666666,32.84,,5.00001
,,,,,,32.88,,2.05
4.6875,,6.359073359073359,1.0077220077220077,694.0,,,,2.744
8.051,19.0,,0.9480874316939891,,3.1530054644808745,32.84,-117.22,3.636
6.3955,,,1.0470383275261324,1634.0,2.846689895470383,32.85,-117.23,3.167
6.5382,,7.308943089430894,1.0040650406504066,1573.0,3.1971544715447155,32.86,,3.26
5.3693,,6.2304147465437785,0.9308755760368663,654.0,,32.86,,2.607
,15.0,,1.1425438596491229,,1.9758771929824561,,-117.21,2.778
5.4067,26.0,6.005970149253732,0.9402985074626866,872.0,2.6029850746268655,32.85,-117.21,2.775
,18.0,8.44836956521739,1.361413043478261,,2.578804347826087,,-117.24,4.457
,,7.248275862068965,1.0510344827586207,1773.0,2.4455172413793105,32.82,-117.25,
,23.0,7.607187112763321,,,2.522924411400248,32.82,-117.25,5.00001
10.7721,24.0,,1.0641711229946524,578.0,3.090909090909091,32.83,-117.26,5.00001
8.496,,7.825970548862115,,,2.43239625167336,32.82,,
8.0639,,8.022598870056497,1.0903954802259888,469.0,2.6497175141242937,,-117.27,
6.8322,,6.578212290502793,1.0642458100558658,823.0,2.298882681564246,32.92,-117.29,
12.4429,30.0,8.267326732673267,,606.0,3.0,32.86,-117.25,
,25.0,5.833667334669339,,,2.278557114228457,32.86,,5.00001
7.2821,27.0,7.7607361963190185,,,1.822085889570552,32.86,-117.25,5.00001
5.3787,,,1.2901960784313726,480.0,1.8823529411764706,,-117.26,
6.7587,18.0,8.470108695652174,1.2907608695652173,904.0,2.4565217391304346,32.85,-117.24,3.885
,22.0,,1.018181818181818,1252.0,2.8454545454545452,32.85,-117.24,
6.1805,18.0,5.876388888888889,1.011111111111111,2030.0,2.8194444444444446,32.86,-117.19,2.724
,19.0,,0.959114139693356,1788.0,3.0459965928449746,32.86,-117.19,2.674
4.7891,,6.025817555938038,,,2.2323580034423407,,-117.2,
2.4207,,4.140540540540541,0.9891891891891892,980.0,1.7657657657657657,32.85,,2.135
5.102,15.0,6.534988713318285,1.1241534988713318,,2.6275395033860045,32.85,-117.19,
3.0104,15.0,3.855218855218855,1.1144781144781144,1034.0,,32.87,,2.042
5.2326,16.0,5.045180722891566,,,1.819277108433735,,-117.23,
3.6083,15.0,4.050675675675675,1.0168918918918919,510.0,1.722972972972973,,-117.23,1.801
5.0855,15.0,6.039007092198582,1.1347517730496455,587.0,,32.86,-117.23,2.098
3.045,16.0,2.708803611738149,1.0564334085778782,648.0,1.4627539503386005,32.86,-117.23,
5.417,,4.925867507886435,,1223.0,1.9290220820189274,,-117.23,1.968
3.2794,,5.405405405405405,1.0926640926640927,1267.0,2.445945945945946,32.86,-117.21,1.486
,14.0,4.434343434343434,1.018939393939394,1835.0,2.316919191919192,,-117.22,
3.6287,,3.9006226053639845,,,,,,
,5.0,3.8246187363834423,1.0980392156862746,,,,,
3.3176,,4.012886597938144,0.9961340206185567,1592.0,2.051546391752577,32.89,-117.21,
3.9356,,4.622317596566524,1.1748927038626609,1923.0,2.063304721030043,32.86,-117.2,2.67
4.1429,12.0,5.308550185873606,1.1263940520446096,528.0,,32.87,-117.21,2.544
4.875,15.0,6.720833333333333,1.2625,702.0,2.925,,,
4.9464,,,0.9635627530364372,889.0,3.5991902834008096,,-117.15,
6.0891,5.0,,,1063.0,3.5912162162162162,32.91,-117.16,
4.8229,10.0,5.4,0.9908045977011494,,3.6735632183908047,,-117.15,1.832
4.2008,12.0,4.643646408839779,1.0524861878453038,1050.0,2.9005524861878453,32.9,-117.15,1.761
4.3598,,,,,2.7400109469074985,,,
,,3.7091503267973858,,1742.0,1.89760348583878,,,1.146
3.6111,15.0,5.0,,747.0,2.575862068965517,,-117.13,
4.2969,16.0,5.607638888888889,1.0052083333333333,1825.0,3.1684027777777777,32.91,-117.13,
,16.0,4.648972602739726,,1619.0,2.7722602739726026,,-117.13,1.547
,14.0,4.275177304964539,1.0070921985815602,,3.0709219858156027,32.91,-117.14,1.603
4.2234,16.0,4.682678311499272,,,,32.9,-117.14,1.621
3.7156,15.0,4.420634920634921,1.0222222222222221,1798.0,2.853968253968254,32.9,-117.13,
2.8588,14.0,3.87708830548926,,1929.0,2.301909307875895,32.9,-117.12,
4.6667,13.0,,1.028328611898017,854.0,2.4192634560906514,32.9,-117.12,1.382
4.2614,16.0,,1.015267175572519,1460.0,,32.92,-117.13,1.696
3.6196,17.0,4.9366666666666665,,,3.34,32.92,-117.13,1.634
,,,1.0717948717948718,766.0,1.964102564102564,32.92,,
3.814,6.0,4.169836956521739,1.0190217391304348,1541.0,2.09375,,-117.14,1.325
4.9706,15.0,5.467116357504215,,1936.0,3.2647554806070826,32.92,-117.14,1.847
4.7266,16.0,6.053639846743295,0.9233716475095786,,3.5134099616858236,,-117.13,1.911
,16.0,,,893.0,3.7364016736401675,,-117.13,1.923
,15.0,,1.0024301336573511,2797.0,,,-117.13,1.804
5.3062,16.0,6.572072072072072,,1697.0,,32.93,,1.955
4.2109,14.0,,,1205.0,3.08974358974359,32.93,-117.14,
4.0521,12.0,3.9623655913978495,0.978494623655914,1009.0,2.7123655913978495,,,1.667
4.5086,,5.7156398104265405,0.9928909952606635,,3.8199052132701423,,-117.14,1.711
5.3625,,,1.0167364016736402,927.0,3.8786610878661087,,-117.12,2.189
5.1433,16.0,6.306264501160093,,1515.0,3.51508120649652,,,1.853
5.2864,,,,,2.858433734939759,32.92,-117.14,1.744
,,,0.9733656174334141,,,32.92,-117.15,
4.9024,16.0,,0.9631449631449631,1482.0,3.6412776412776413,32.92,-117.15,1.829
4.5221,,6.38494623655914,,,3.4279569892473116,,-117.15,
,,6.281354515050167,,,,,,
6.6199,,6.666201117318436,1.0377094972067038,,2.7513966480446927,32.96,-117.25,4.062
5.8343,15.0,6.598726114649682,0.9490445859872612,,2.515923566878981,32.95,-117.26,5.00001
6.9794,15.0,,1.0639269406392695,704.0,3.2146118721461185,,-117.26,5.00001
6.7694,16.0,6.2896825396825395,,,2.4193121693121693,32.94,-117.25,4.259
5.9806,15.0,6.094594594594595,1.1452702702702702,,2.2736486486486487,32.94,-117.25,
,18.0,6.5473251028806585,1.102880658436214,547.0,,32.95,-117.24,
5.2648,12.0,5.608808290155441,,792.0,2.051813471502591,32.94,-117.24,2.944
6.4321,,,,,3.6529968454258674,32.98,,2.719
6.4696,,,0.9710144927536232,,3.5196687370600412,,-117.13,
,,,,,,,,
,12.0,7.617157490396927,1.0230473751600513,2936.0,3.759282970550576,,-117.14,
6.712,15.0,7.844290657439446,1.0103806228373702,,4.083044982698962,32.96,-117.13,2.402
7.6348,4.0,6.534079348931841,1.0600203458799593,,2.6520854526958293,32.98,-117.24,
,3.0,7.0,1.1063829787234043,,,,-117.21,4.676
6.357,,,,,,,,3.225
3.7841,34.0,5.141856392294221,,1512.0,2.647985989492119,,,1.769
5.4605,31.0,5.436813186813187,,,,32.83,-117.22,
5.7451,17.0,5.482926829268293,0.9121951219512195,,2.6975609756097563,32.83,-117.22,2.373
3.4318,31.0,5.199186991869919,,,2.3658536585365852,32.83,,2.004
,35.0,5.5588235294117645,0.9926470588235294,,3.110294117647059,,,1.839
4.55,,5.87215411558669,0.9527145359019265,1583.0,2.772329246935201,32.84,-117.2,1.877
,,5.226221079691516,,989.0,2.5424164524421595,32.84,-117.2,
4.5402,34.0,,1.0925373134328358,1046.0,3.1223880597014926,32.84,-117.21,1.821
2.5909,,4.81858407079646,,623.0,,32.83,-117.2,1.76
3.5078,36.0,4.510703363914373,,806.0,,32.83,-117.21,1.66
4.1806,28.0,,1.0389863547758285,1334.0,,32.83,,
3.4482,,4.420743639921722,0.9804305283757339,1340.0,2.6223091976516635,32.83,-117.21,1.625
4.3862,33.0,5.648520710059172,1.0331360946745562,1954.0,2.3124260355029587,32.81,-117.21,1.848
3.8529,31.0,,,866.0,,,,2.12
5.2837,,6.900523560209424,,495.0,2.5916230366492146,,-117.21,2.838
,22.0,,,1476.0,,32.82,-117.22,3.031
3.5078,,,0.9655172413793104,335.0,1.6502463054187193,32.81,-117.22,
2.8472,,4.399361022364217,,,2.5303514376996805,32.83,-117.2,1.614
3.9464,35.0,5.135021097046414,,643.0,2.7130801687763713,32.82,-117.2,1.716
3.337,35.0,5.320537428023033,1.0307101727447217,,2.671785028790787,,,1.723
5.0465,34.0,6.395348837209302,1.0099667774086378,1619.0,2.6893687707641196,32.82,-117.19,
5.253,35.0,6.208092485549133,1.0404624277456647,442.0,2.554913294797688,32.82,-117.19,2.04
4.9219,35.0,6.15406162464986,,945.0,,,-117.19,1.929
3.6667,,5.581056466302368,,1476.0,2.6885245901639343,32.84,-117.18,1.759
,,,1.1080508474576272,1272.0,2.694915254237288,32.84,-117.18,1.651
,32.0,5.022304832713755,0.8810408921933085,,3.059479553903346,,,1.678
,30.0,,,,2.9002320185614847,32.84,-117.19,1.971
3.875,,5.546568627450981,1.0465686274509804,1001.0,,32.84,-117.19,
3.375,,4.349173553719008,1.084710743801653,1218.0,2.5165289256198347,,,1.841
4.0114,30.0,,0.9552238805970149,1240.0,2.6439232409381663,32.83,-117.19,
4.3317,30.0,6.06203007518797,1.0432330827067668,1601.0,3.0093984962406015,32.83,-117.19,
5.3538,24.0,6.681132075471698,1.0,,,32.83,-117.17,2.125
,24.0,4.08816120906801,1.0503778337531486,911.0,2.2947103274559195,,-117.17,1.981
3.0375,21.0,4.972270363951473,1.0329289428076256,,2.5493934142114383,32.82,,1.976
4.2708,27.0,6.289544235924933,,1105.0,2.962466487935657,,-117.18,
,31.0,5.062857142857143,1.0085714285714287,1090.0,,32.83,,1.62
