age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
28.0,,282389.0,,9.0,Never-married,Transport-moving,,White,,,0.0,,,0.0
28.0,Private,,Some-college,10.0,Never-married,Other-service,Own-child,,Female,0.0,0.0,,United-States,
,Private,195727.0,Bachelors,,Married-civ-spouse,Exec-managerial,,,,0.0,0.0,40.0,United-States,0.0
38.0,Local-gov,37931.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,,0.0,,40.0,,
19.0,Private,170720.0,HS-grad,9.0,Never-married,,Own-child,White,,0.0,0.0,20.0,United-States,0.0
,Private,152958.0,Bachelors,,,Exec-managerial,Husband,,Male,,0.0,40.0,United-States,1.0
28.0,Private,312372.0,HS-grad,,Married-civ-spouse,,Husband,Black,Male,15024.0,0.0,40.0,United-States,1.0
41.0,Private,39581.0,Some-college,10.0,Divorced,,Not-in-family,Black,Female,0.0,0.0,24.0,,0.0
,Private,206862.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,,1.0
46.0,Private,,,,Divorced,,Not-in-family,,,0.0,,40.0,Portugal,0.0
20.0,Private,,Some-college,,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
,,,,,Married-civ-spouse,,,,Male,0.0,,60.0,,1.0
,Private,,,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,,United-States,0.0
,,,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,,0.0,0.0,40.0,United-States,0.0
,Self-emp-not-inc,,Doctorate,,Married-civ-spouse,Prof-specialty,Husband,White,,,,50.0,United-States,1.0
66.0,,174491.0,,9.0,,Handlers-cleaners,Husband,,Male,0.0,,40.0,United-States,0.0
38.0,Private,,Bachelors,,Married-civ-spouse,,Wife,White,,,0.0,50.0,,1.0
25.0,Private,,11th,,Never-married,Handlers-cleaners,Own-child,White,Male,,0.0,45.0,United-States,0.0
55.0,Federal-gov,,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,,United-States,1.0
48.0,Local-gov,273402.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,,,Male,0.0,1902.0,,,
56.0,,201344.0,Some-college,10.0,Widowed,Craft-repair,Unmarried,,,0.0,0.0,38.0,United-States,
,Self-emp-not-inc,218676.0,,,Married-civ-spouse,,Husband,,Male,0.0,0.0,45.0,United-States,0.0
55.0,Self-emp-not-inc,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,40.0,United-States,
41.0,State-gov,222434.0,Assoc-acdm,,,Protective-serv,Husband,,,,0.0,,United-States,0.0
47.0,Private,266860.0,,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,65.0,United-States,1.0
40.0,Private,34113.0,HS-grad,9.0,Never-married,,Not-in-family,Amer-Indian-Eskimo,,6849.0,0.0,,,0.0
41.0,,159549.0,Bachelors,13.0,,Sales,,White,Male,0.0,0.0,40.0,United-States,
,Private,195248.0,Some-college,10.0,Never-married,Sales,Own-child,,Female,0.0,,,United-States,0.0
,,109413.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0.0,,40.0,United-States,
62.0,Private,195343.0,,,Divorced,Prof-specialty,Unmarried,,Male,15020.0,,,,
,,,11th,,Married-civ-spouse,,Husband,White,,0.0,0.0,45.0,United-States,1.0
35.0,Self-emp-not-inc,114366.0,Bachelors,13.0,Married-civ-spouse,,Husband,,Male,,0.0,40.0,,0.0
29.0,Private,169631.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,,White,Female,0.0,0.0,,,0.0
21.0,Private,163870.0,10th,,,,Husband,White,Male,3908.0,0.0,40.0,United-States,0.0
,Private,312232.0,HS-grad,9.0,,,Not-in-family,White,Male,0.0,,50.0,United-States,0.0
46.0,Private,229737.0,Bachelors,,Married-civ-spouse,Sales,Husband,White,,,0.0,50.0,India,
,,161637.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1902.0,,Taiwan,
,Private,106014.0,Some-college,,Divorced,,,White,,,,,United-States,0.0
21.0,Private,25265.0,Assoc-voc,11.0,,Machine-op-inspct,Not-in-family,White,,0.0,,30.0,United-States,0.0
29.0,,71860.0,,9.0,,,Husband,,Male,0.0,0.0,60.0,United-States,0.0
41.0,Self-emp-inc,,,14.0,,,Husband,,Male,0.0,,,United-States,1.0
51.0,Self-emp-not-inc,208003.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,,0.0
22.0,Private,113550.0,HS-grad,9.0,,,Own-child,,Female,,0.0,40.0,United-States,0.0
,Private,83046.0,Bachelors,,Never-married,,Not-in-family,White,,0.0,,,United-States,
42.0,Self-emp-inc,277488.0,,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,,United-States,
19.0,Private,205830.0,HS-grad,9.0,Never-married,,Own-child,White,Female,,0.0,40.0,,
,,273575.0,Bachelors,,,Transport-moving,Husband,,Male,,,40.0,United-States,1.0
23.0,,245147.0,,10.0,Never-married,,Own-child,Black,,,0.0,40.0,United-States,0.0
49.0,Private,,HS-grad,9.0,,,Husband,,,0.0,,40.0,,0.0
58.0,Self-emp-not-inc,163047.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,,0.0,,40.0,United-States,0.0
41.0,State-gov,47902.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,,,0.0,0.0,,,1.0
50.0,,,,13.0,Married-civ-spouse,Tech-support,Husband,White,,0.0,0.0,,,1.0
,Private,154205.0,HS-grad,9.0,Widowed,Adm-clerical,,White,Female,0.0,0.0,10.0,,
27.0,Private,176683.0,Assoc-voc,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,
29.0,,104737.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,,0.0
54.0,,349340.0,,1.0,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,,0.0,0.0,40.0,,
39.0,State-gov,218249.0,Some-college,,,,Unmarried,Black,,0.0,0.0,,United-States,0.0
32.0,Private,281540.0,,10.0,Married-civ-spouse,Tech-support,,White,Male,0.0,0.0,50.0,,0.0
36.0,Federal-gov,,Bachelors,13.0,Married-civ-spouse,,,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,
,,,Bachelors,,,Prof-specialty,Own-child,White,,,0.0,,United-States,
50.0,,145419.0,Masters,14.0,Married-civ-spouse,Sales,,White,,,0.0,,United-States,1.0
32.0,,,HS-grad,9.0,Divorced,Farming-fishing,,White,Male,,0.0,65.0,United-States,
,,,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,,,,0.0
38.0,Private,359001.0,,11.0,,Prof-specialty,Husband,White,Male,,,,,
47.0,Private,105273.0,Bachelors,,Widowed,Craft-repair,Unmarried,Black,Female,,0.0,,United-States,0.0
31.0,,201122.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,White,Male,,0.0,,United-States,1.0
,Private,,HS-grad,9.0,,Craft-repair,Husband,White,,0.0,,,United-States,0.0
50.0,,,Some-college,,,,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
,Private,32059.0,11th,7.0,,,,White,Male,,0.0,40.0,United-States,0.0
59.0,Self-emp-inc,200453.0,,14.0,,,Husband,White,,0.0,0.0,40.0,United-States,0.0
56.0,Self-emp-not-inc,403072.0,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,,,United-States,1.0
,Private,37210.0,HS-grad,9.0,Never-married,,,White,Male,0.0,,,United-States,
,Private,199416.0,,,,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
29.0,Private,413227.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,,,0.0
,Private,226902.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,,1.0
,,195189.0,Some-college,10.0,,Other-service,Unmarried,Black,Female,,0.0,40.0,,0.0
,Private,116608.0,HS-grad,,,Exec-managerial,Not-in-family,,,0.0,0.0,40.0,,0.0
59.0,,99131.0,Masters,14.0,,,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
32.0,Private,553405.0,Bachelors,13.0,Married-civ-spouse,,,White,Male,99999.0,0.0,50.0,United-States,
52.0,Local-gov,,HS-grad,9.0,Married-civ-spouse,Protective-serv,,White,Male,,0.0,56.0,,1.0
29.0,State-gov,,,,,,,,Male,0.0,0.0,,Thailand,
,Private,,Prof-school,15.0,Never-married,,,White,Female,,0.0,35.0,,
39.0,Private,325374.0,,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
69.0,Private,,Bachelors,13.0,,Exec-managerial,,White,Female,2346.0,0.0,15.0,United-States,
43.0,Private,111949.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,,,0.0,35.0,,
39.0,Private,,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,1628.0,48.0,United-States,0.0
,Private,194905.0,,,Never-married,,Own-child,White,,0.0,0.0,30.0,United-States,
60.0,,195453.0,Assoc-voc,,Married-civ-spouse,Exec-managerial,,White,Male,0.0,,,,
51.0,,282549.0,HS-grad,,Married-civ-spouse,,,Black,Male,3137.0,,40.0,United-States,0.0
75.0,,,,10.0,Widowed,Prof-specialty,Not-in-family,White,,0.0,0.0,,United-States,
,State-gov,252939.0,,11.0,,Prof-specialty,Unmarried,Black,Female,5455.0,0.0,40.0,United-States,
20.0,Private,316043.0,11th,7.0,Never-married,Other-service,Own-child,Black,Male,,,20.0,United-States,0.0
,Federal-gov,319733.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,0.0,,70.0,United-States,0.0
21.0,State-gov,,,14.0,Never-married,,Own-child,White,Male,0.0,0.0,15.0,United-States,0.0
28.0,Private,,,9.0,Separated,,,White,Male,0.0,0.0,40.0,United-States,
,Private,,10th,6.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,0.0
45.0,,34446.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,,0.0
40.0,Self-emp-not-inc,237293.0,,,Married-civ-spouse,Prof-specialty,,White,Female,15024.0,0.0,40.0,,1.0
,Private,,Some-college,10.0,Never-married,Craft-repair,,White,Female,0.0,0.0,40.0,,0.0
58.0,Private,,HS-grad,9.0,,Exec-managerial,,,Female,0.0,,40.0,United-States,0.0
44.0,,,Assoc-voc,11.0,,Craft-repair,Husband,White,Male,7688.0,,40.0,United-States,1.0
26.0,Private,197967.0,HS-grad,9.0,,Sales,Husband,,,,0.0,65.0,United-States,0.0
,Private,413297.0,,,Never-married,Sales,Not-in-family,White,Male,0.0,,45.0,Mexico,0.0
45.0,Private,240841.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,,,
,,,,12.0,,Other-service,Not-in-family,White,Male,,,,United-States,0.0
,State-gov,85874.0,HS-grad,9.0,,Adm-clerical,,,Female,,0.0,,United-States,0.0
,Self-emp-not-inc,176814.0,,,Married-civ-spouse,Prof-specialty,,White,Male,15024.0,0.0,40.0,United-States,1.0
51.0,,133336.0,Masters,14.0,Married-civ-spouse,Prof-specialty,,,Male,15024.0,0.0,40.0,United-States,1.0
22.0,Private,,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,,0.0
,Private,30912.0,HS-grad,9.0,,,Husband,White,Male,0.0,0.0,40.0,,
23.0,Private,35448.0,,,Never-married,Other-service,Unmarried,,Female,,,25.0,,0.0
,Private,,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,,0.0,,,United-States,0.0
37.0,Private,49626.0,,,Married-civ-spouse,Tech-support,Husband,,Male,0.0,0.0,43.0,United-States,0.0
19.0,Private,,Some-college,,Never-married,Adm-clerical,,,Female,0.0,0.0,40.0,,0.0
35.0,Private,168322.0,11th,,Married-civ-spouse,Farming-fishing,Husband,,,0.0,0.0,40.0,United-States,
62.0,Private,131117.0,,4.0,Divorced,,Unmarried,,Female,0.0,0.0,38.0,,0.0
25.0,,110138.0,,9.0,Never-married,,Not-in-family,White,Male,0.0,,,United-States,0.0
21.0,,,,,,,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.0
32.0,Private,160594.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,,35.0,,
32.0,Local-gov,,Bachelors,13.0,,Prof-specialty,,White,Female,,,45.0,,
70.0,,,,9.0,Widowed,Adm-clerical,,White,Female,0.0,,,,
57.0,Private,104272.0,,7.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,,United-States,0.0
31.0,Private,19491.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,,,0.0,,40.0,United-States,0.0
37.0,Private,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,60.0,United-States,
,Private,,HS-grad,9.0,,,Unmarried,White,,0.0,0.0,36.0,United-States,0.0
26.0,Self-emp-not-inc,37023.0,Some-college,,,Farming-fishing,Husband,White,,0.0,0.0,78.0,,0.0
,Private,68748.0,Some-college,10.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,48.0,,
66.0,Private,,7th-8th,,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,
39.0,Local-gov,327435.0,,9.0,,,Unmarried,White,,,0.0,40.0,United-States,0.0
31.0,,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,,,1.0
,Private,277471.0,Assoc-voc,11.0,,,Husband,,Male,0.0,,40.0,,1.0
36.0,Private,189670.0,,,,,Wife,White,,0.0,,50.0,,0.0
61.0,Private,204908.0,9th,5.0,Married-civ-spouse,,,,Male,0.0,0.0,40.0,United-States,0.0
43.0,Private,,,,,,Husband,White,Male,0.0,,,United-States,1.0
38.0,Private,78247.0,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,40.0,,0.0
26.0,Private,,HS-grad,,,Adm-clerical,Not-in-family,,,0.0,0.0,50.0,,0.0
,Private,56658.0,HS-grad,,Married-civ-spouse,,,Amer-Indian-Eskimo,,,,8.0,United-States,0.0
58.0,,,9th,5.0,,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
37.0,,270278.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,,Female,0.0,0.0,12.0,Puerto-Rico,0.0
,Private,238806.0,7th-8th,4.0,,,,White,,0.0,,26.0,United-States,0.0
36.0,Private,111128.0,Some-college,,,Exec-managerial,,,,0.0,0.0,60.0,United-States,
29.0,,119429.0,HS-grad,9.0,,Craft-repair,,Black,,,0.0,40.0,United-States,0.0
28.0,Private,73037.0,,6.0,Never-married,,Unmarried,White,Male,0.0,0.0,,,
,Self-emp-not-inc,,,16.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
66.0,Self-emp-not-inc,,9th,5.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,0.0,25.0,,1.0
31.0,Private,,,,,Farming-fishing,Husband,,Male,7298.0,,50.0,,1.0
21.0,Private,124242.0,Assoc-acdm,,,,Own-child,,,,0.0,,,
,Self-emp-not-inc,123393.0,HS-grad,9.0,Married-civ-spouse,,,White,,,0.0,58.0,,1.0
26.0,Private,159732.0,HS-grad,,,,,White,,0.0,0.0,40.0,United-States,0.0
21.0,Private,161415.0,Some-college,10.0,,Craft-repair,Not-in-family,White,,0.0,0.0,50.0,,0.0
,,157568.0,,,,,Husband,White,,0.0,0.0,40.0,United-States,0.0
,Private,168030.0,,9.0,Divorced,,,White,Female,0.0,0.0,32.0,United-States,0.0
59.0,State-gov,349910.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,10605.0,,50.0,United-States,1.0
82.0,,,7th-8th,4.0,Married-civ-spouse,,Husband,White,,0.0,0.0,,,0.0
34.0,State-gov,56964.0,Doctorate,16.0,,Prof-specialty,Wife,White,Female,0.0,0.0,,United-States,
29.0,,370509.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,50.0,France,1.0
19.0,,106306.0,Some-college,10.0,,,Own-child,,,0.0,,,United-States,0.0
,Self-emp-not-inc,56480.0,HS-grad,9.0,,,Husband,White,Male,0.0,0.0,1.0,United-States,0.0
41.0,,,Some-college,10.0,Married-civ-spouse,,Husband,,Male,99999.0,0.0,50.0,United-States,1.0
55.0,Private,,10th,6.0,,Other-service,Husband,Black,Male,,0.0,40.0,United-States,0.0
27.0,Private,,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,,,0.0,,,,0.0
33.0,Private,,HS-grad,,,,Not-in-family,White,,0.0,,45.0,United-States,
,State-gov,164790.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Male,,0.0,50.0,,1.0
,,94242.0,,10.0,Widowed,,,White,,0.0,0.0,16.0,United-States,
,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Sales,Husband,,Male,,0.0,40.0,,
29.0,Private,160512.0,HS-grad,,Separated,Adm-clerical,,,Female,0.0,0.0,40.0,,0.0
41.0,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,
30.0,Private,,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,40.0,United-States,
,Private,100252.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,,Male,,0.0,,United-States,1.0
54.0,,217718.0,,3.0,,Other-service,Unmarried,Black,Female,,,30.0,Haiti,0.0
32.0,,,Assoc-acdm,,Separated,,Unmarried,White,Female,25236.0,0.0,,United-States,1.0
56.0,Private,,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,,1974.0,40.0,United-States,0.0
41.0,,283917.0,,11.0,,Prof-specialty,,White,Male,0.0,0.0,35.0,United-States,1.0
48.0,Private,39530.0,HS-grad,,,Adm-clerical,,White,Female,,0.0,40.0,,0.0
66.0,Self-emp-not-inc,212185.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,,White,,0.0,0.0,48.0,United-States,0.0
25.0,,,Bachelors,13.0,Never-married,,,White,Female,,0.0,50.0,,0.0
31.0,Private,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,,,1573.0,40.0,United-States,
32.0,,168138.0,Assoc-acdm,,Divorced,Sales,Not-in-family,White,Male,2597.0,,48.0,,
51.0,Private,159755.0,,13.0,,,Husband,White,Male,7688.0,0.0,40.0,United-States,
,Private,191765.0,,9.0,Never-married,Adm-clerical,Other-relative,Black,,0.0,2339.0,,Trinadad&Tobago,0.0
31.0,Private,340880.0,,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,,United-States,
43.0,Self-emp-not-inc,113211.0,HS-grad,,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,,
42.0,,134509.0,Some-college,10.0,Never-married,Transport-moving,,Black,Female,0.0,0.0,40.0,United-States,0.0
20.0,State-gov,,HS-grad,9.0,Never-married,Other-service,,Other,,,0.0,,United-States,0.0
,Private,145441.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,40.0,United-States,
,,,HS-grad,,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0.0
,Private,31588.0,Bachelors,,Married-civ-spouse,,Husband,White,Male,,0.0,,United-States,1.0
56.0,Private,,,10.0,Married-civ-spouse,Craft-repair,,White,,,1902.0,60.0,United-States,
,State-gov,231495.0,Doctorate,16.0,Married-civ-spouse,,Husband,White,Male,,0.0,,United-States,
44.0,Private,186916.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,,50.0,,1.0
49.0,Self-emp-inc,,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,1902.0,60.0,United-States,1.0
,Private,176893.0,HS-grad,9.0,,Craft-repair,Not-in-family,Black,Male,8614.0,0.0,44.0,,1.0
,Private,115244.0,Assoc-acdm,12.0,,Prof-specialty,Wife,White,,,0.0,40.0,,
53.0,Private,,Some-college,10.0,,Craft-repair,Not-in-family,White,Male,,2444.0,45.0,United-States,1.0
41.0,Local-gov,,,10.0,,Protective-serv,Not-in-family,,,0.0,,20.0,United-States,0.0
19.0,,198459.0,HS-grad,,Never-married,,Own-child,White,Male,,2001.0,,,
27.0,Local-gov,66824.0,Bachelors,13.0,Never-married,Prof-specialty,,Amer-Indian-Eskimo,Female,,0.0,43.0,United-States,
,Self-emp-not-inc,52240.0,,11.0,Married-civ-spouse,Exec-managerial,Wife,White,,0.0,,25.0,,
52.0,Private,35305.0,7th-8th,4.0,,Other-service,Own-child,,Female,0.0,0.0,7.0,United-States,
61.0,State-gov,,,15.0,Married-civ-spouse,,Husband,White,Male,0.0,1902.0,40.0,,
,,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,,0.0,0.0,45.0,China,1.0
29.0,Private,,,5.0,Married-civ-spouse,,,White,Male,,0.0,40.0,United-States,0.0
41.0,Private,207685.0,Some-college,10.0,,Other-service,Not-in-family,White,Male,0.0,0.0,21.0,United-States,0.0
38.0,Private,233717.0,Some-college,,Divorced,Exec-managerial,Unmarried,Black,Male,0.0,,60.0,United-States,0.0
32.0,Private,222205.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,,White,Female,0.0,0.0,40.0,United-States,1.0
,Private,167613.0,,9.0,,Other-service,Husband,White,Male,0.0,0.0,,United-States,0.0
,,148773.0,10th,6.0,,Machine-op-inspct,Husband,White,Male,,0.0,40.0,United-States,0.0
62.0,Local-gov,68268.0,HS-grad,,,Transport-moving,Husband,White,Male,,0.0,40.0,,0.0
48.0,,,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,
43.0,,273230.0,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,,50.0,,1.0
25.0,Private,187502.0,HS-grad,9.0,,,Own-child,,Male,0.0,,24.0,,
,Private,209320.0,,,,Other-service,Not-in-family,,Female,,0.0,40.0,United-States,0.0
49.0,Self-emp-not-inc,56841.0,Bachelors,13.0,Married-civ-spouse,,Husband,,Male,0.0,,70.0,United-States,
,Private,254627.0,HS-grad,,,,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
42.0,Private,42703.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,,40.0,United-States,
40.0,Private,374137.0,HS-grad,9.0,,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,,0.0
34.0,Private,196385.0,Assoc-voc,11.0,,Exec-managerial,Husband,White,,0.0,0.0,40.0,United-States,0.0
38.0,Private,,,9.0,,Sales,Unmarried,,Female,0.0,,,,0.0
,Private,99527.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,40.0,,1.0
45.0,,185437.0,Assoc-acdm,,,Craft-repair,Not-in-family,White,Female,,0.0,55.0,United-States,
43.0,,247162.0,,12.0,Never-married,Sales,Own-child,White,,0.0,0.0,40.0,United-States,0.0
,,131534.0,HS-grad,,Never-married,Exec-managerial,,Black,,0.0,,40.0,United-States,0.0
,Private,,Some-college,10.0,Never-married,Other-service,Own-child,,Female,,,20.0,Mexico,0.0
,Private,,Masters,,Never-married,Prof-specialty,Not-in-family,,,,0.0,40.0,,
,Private,,Assoc-acdm,,Divorced,Tech-support,Not-in-family,,Female,0.0,0.0,40.0,United-States,0.0
38.0,Private,95654.0,,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,60.0,United-States,0.0
67.0,Private,89346.0,,,Married-civ-spouse,Prof-specialty,,White,Male,,0.0,,United-States,
26.0,Private,94392.0,,7.0,,,Unmarried,,Female,0.0,0.0,20.0,,0.0
21.0,Private,334113.0,HS-grad,9.0,,Machine-op-inspct,,White,Male,0.0,,40.0,,
,,,,,Never-married,Other-service,Own-child,White,Male,0.0,,15.0,,
31.0,Private,136651.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,,,Mexico,
51.0,Self-emp-not-inc,,Assoc-acdm,,Separated,Sales,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,
29.0,Private,53271.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,,,,United-States,1.0
28.0,Private,31493.0,Bachelors,13.0,Never-married,Craft-repair,,White,Male,0.0,0.0,,United-States,
,Private,195891.0,,12.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,,45.0,United-States,1.0
31.0,Local-gov,209103.0,,10.0,,Protective-serv,Husband,White,Male,3464.0,0.0,45.0,United-States,0.0
,,,Some-college,10.0,,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,,84657.0,Bachelors,13.0,,Prof-specialty,Not-in-family,,,0.0,,40.0,United-States,0.0
40.0,Private,151408.0,Masters,14.0,,,Not-in-family,White,Female,0.0,0.0,,,0.0
51.0,Private,106819.0,,4.0,Never-married,Handlers-cleaners,Own-child,,,0.0,0.0,19.0,United-States,0.0
62.0,Private,132917.0,Some-college,10.0,,Transport-moving,Husband,Black,Male,,0.0,20.0,United-States,0.0
54.0,Private,146834.0,10th,6.0,,,,White,Male,,0.0,60.0,United-States,0.0
,,164332.0,,9.0,,,,White,Female,0.0,,16.0,United-States,
,Private,30656.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,,0.0,20.0,United-States,0.0
27.0,Private,113501.0,Masters,14.0,Never-married,,,White,Male,,0.0,45.0,,0.0
,Private,165316.0,HS-grad,9.0,Never-married,Transport-moving,,White,Male,0.0,0.0,30.0,United-States,0.0
22.0,Private,,Bachelors,,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,14344.0,0.0,40.0,United-States,1.0
,,126613.0,HS-grad,,Never-married,Sales,,White,,,0.0,40.0,United-States,
44.0,,361280.0,Some-college,,Married-civ-spouse,Sales,,Asian-Pac-Islander,Male,0.0,0.0,80.0,,1.0
38.0,Private,165472.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,,0.0,40.0,United-States,
,Private,99452.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,,0.0,,,United-States,1.0
27.0,Private,84977.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,,0.0,,United-States,0.0
35.0,Private,,11th,,Divorced,,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.0
51.0,Private,230858.0,,10.0,Married-civ-spouse,,Husband,White,Male,0.0,1977.0,60.0,United-States,1.0
60.0,,,,10.0,Married-civ-spouse,,Husband,,Male,0.0,,,,
38.0,Private,,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,,,United-States,
37.0,Private,373895.0,Some-college,10.0,Separated,Handlers-cleaners,,Black,,0.0,,35.0,United-States,
43.0,,152617.0,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,,United-States,0.0
,State-gov,72619.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,,,,0.0,50.0,United-States,0.0
17.0,Private,,10th,6.0,Never-married,,Own-child,,Female,,,,United-States,
32.0,,,,9.0,Never-married,Other-service,Not-in-family,White,,0.0,0.0,60.0,United-States,0.0
23.0,Private,193090.0,Bachelors,,,Prof-specialty,Not-in-family,,Female,0.0,0.0,38.0,United-States,0.0
28.0,Private,138692.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,1887.0,40.0,,
83.0,Self-emp-inc,,Bachelors,13.0,Married-civ-spouse,,Husband,White,,0.0,2392.0,55.0,,
25.0,,,Bachelors,,Never-married,Adm-clerical,Own-child,,Female,0.0,0.0,40.0,United-States,
